,Weighted RMSE,Weighted MAE,RMSE (Zero Sales),RMSE (Non-Zero Sales),MAE (Zero Sales),MAE (Non-Zero Sales),R² Score,F1 Score
Linear Regression,0.03791720180417449,0.001049617406187787,1.1945485196806354e-14,0.09012298046489532,6.3753575148249155e-15,0.005929656775187074,0.9998433852414798,1.0
Ridge Regression,0.002144602754395534,0.0008429162735075515,0.000750423705730869,0.004833731624969881,0.0003703541552760066,0.003040023264765903,0.9999993980103307,1.0
Lasso Regression,2.7588804047269764,1.022530680975546,0.39391285707013074,6.502165738849041,0.3514522720114251,4.142609517458083,0.14304207013805703,0.5204460966542751
Random Forest,0.22572771479384993,0.03109665389527469,0.0854849666616281,0.5038605025374742,0.005992582247051521,0.14781428571428631,0.9931392504663495,0.9642105263157895
Gradient Boosting,0.3005794352015097,0.0982001309452791,0.131593520286567,0.6556640798991538,0.02399733498390569,0.44319494853192437,0.9870531689064785,0.9465020576131687
,Weighted RMSE,Weighted MAE,RMSE (Zero Sales),RMSE (Non-Zero Sales),MAE (Zero Sales),MAE (Non-Zero Sales),R² Score,F1 Score
XGBoost,0.1840283844712811,0.033996616441718426,0.0991421742729787,0.3816073493504166,0.012757813304051072,0.13274325960126276,0.9945484358681609,0.9685534591194969
LightGBM,0.32297897128617464,0.06109892061446492,0.19845772613599513,0.6373362584613143,0.021650798210302403,0.24450707412992181,0.9815747183479828,0.9554140127388535
